circrna,N1,N2,N3,N4,N5,T1,T2,T3,T4,T5
chr16:16333708-16339031(+),0,0,0,6.6401119869,0,0,0,0,0,0
chr2:63978774-63979009(+),0,0,0,0,0,0,0,0,0,22.314464922
chr11:50623794-50624653(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr6:71152880-71153595(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr11:13125561-13125722(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:116257086-116283548(+),0,0,0,1.9920335961,1.0605857781,0,0,0,0,0
chr12:89597422-89597620(-),0,0,0,0,0,0,4.0571754404,0,0,0
chr17:46377091-46377249(-),0,0,0,0,0,0,0,0,0,4.0571754404
chr3:184584664-184588593(+),2.5713560513,0,0,0,0,0,0,0,0,0
chr16:53967897-53971206(+),3.857034077,2.0285877202,8.1143508807,3.3200559934,3.1817573342,0,0,0,0,0
chr6:100006373-100009557(-),1.2856780257,2.0285877202,0,0,0,0,0,0,0,0
chr19:23570118-23573855(-),0,0,0,0,0,0,0,0,0,13.1858201812
chr8:136539193-136619280(+),0,2.0285877202,0,0.6640111987,0,0,0,0,0,0
chr1:229635431-229637849(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr4:47896197-47907363(-),0,0,4.0571754404,0,0,0,0,0,0,0
chr7:61967611-61974235(+),0,0,0,0,0,0,9.1286447408,0,0,1.0142938601
chrM:14190-14569(+),0,0,0,0,0,0,0,0,2.0285877202,0
chr10:74474869-74475660(-),0,3.0428815803,0,0,0,0,0,0,0,0
chr8:95877734-95885705(+),0,0,0,1.9920335961,0,0,0,0,0,0
chr5:10415600-10417516(+),74.5693254879,68.9719824862,40.5717544036,84.329422233,33.938744898,0,2.0285877202,0,0,1.0142938601
chr3:76329798-76329949(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr10:32501193-32502714(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr10:104018686-104103939(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr11:92594425-92594604(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:11150611-11151654(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr7:71130396-71135094(+),0,0,0,1.3280223974,0,0,0,0,0,0
chr8:20924819-20925137(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr1:211526581-211529810(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr9:13216773-13224582(-),0,0,4.0571754404,0,0,0,0,0,0,0
chr17:62973557-62973738(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr14:37709638-37717112(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr7:55708926-55709419(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:232879545-232894790(+),2.5713560513,2.0285877202,2.0285877202,1.9920335961,5.3029288903,0,0,0,0,0
chr1:38332131-38339760(+),2.5713560513,0,0,0,0,0,0,0,0,0
chr7:38466554-38475988(-),1.2856780257,0,0,1.9920335961,0,0,0,0,0,0
chr15:59799412-59801168(+),1.2856780257,4.0571754404,0,0,0,0,0,0,0,0
chr15:77646526-77646737(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr17:79840916-79841568(-),0,0,0,0,0,0,0,0,3.0428815803,0
chr2:142315530-142316061(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr1:121485002-121485340(+),0,0,0,0,0,41.5860482637,27.3859342225,40.5717544036,2.0285877202,53.7575745848
chr17:61228631-61230233(+),3.857034077,5.0714693005,1.0142938601,16.6002799671,5.3029288903,0,0,0,0,0
chr1:158695418-158695992(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:6126782-6126996(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr10:98917575-98924647(-),0,0,0,3.3200559934,1.0605857781,0,0,0,0,0
chr11:68369331-68370960(+),3.857034077,4.0571754404,1.0142938601,1.3280223974,2.1211715561,0,0,0,0,0
chr4:52968418-52968648(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:225457864-225458931(+),0,0,0,0,0,3.0428815803,0,0,0,0
chr17:52990027-53024673(+),1.2856780257,1.0142938601,0,0,2.1211715561,0,0,0,0,0
chr3:66463295-66467690(-),2.5713560513,0,0,0,1.0605857781,0,0,0,0,0
chr16:71779047-71779527(-),0,0,0,1.9920335961,0,0,0,0,0,0
chr1:92573441-92595333(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr1:161748034-161753886(+),1.2856780257,2.0285877202,0,3.3200559934,0,0,0,0,0,0
chrM:6425-10282(+),0,0,0,0,0,0,0,0,2.0285877202,0
chr14:22445783-22445939(+),0,0,0,0,0,0,0,8.1143508807,0,0
chr10:21903760-21940697(+),0,0,0,1.3280223974,1.0605857781,0,0,0,0,0
chr21:47310411-47311043(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr12:71139598-71148081(-),1.2856780257,3.0428815803,0,0,0,0,0,0,0,0
chr14:85104697-85104863(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr2:24005739-24046439(-),1.2856780257,3.0428815803,0,0,0,0,0,0,0,0
chr2:99271908-99294934(-),0,0,0,3.3200559934,0,0,0,0,0,0
chrM:492-2433(-),0,0,0,0,0,0,0,0,0,9.1286447408
chr15:43814710-43815108(+),0,0,0,1.3280223974,1.0605857781,0,0,0,0,0
chr13:60213843-60214065(-),0,0,0,0,0,2.0285877202,0,0,0,0
chrY:21205049-21206581(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr2:233612325-233613792(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr5:70900183-70928012(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr1:176118142-176133027(-),3.857034077,0,0,7.3041231855,1.0605857781,0,0,0,0,0
chr9:121602310-121602482(+),0,0,0,0,0,0,3.0428815803,0,0,0
chrX:45472632-45473735(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:72945232-72960247(-),78.4263595648,79.1149210871,60.8576316055,140.7703741212,69.9986613521,0,0,0,0,0
chr5:76851848-76853300(-),0,0,0,0,0,0,0,0,4.0571754404,0
chrX:149788072-149788783(+),2.5713560513,0,0,0,0,0,0,0,0,0
chr9:130206308-130207528(+),2.5713560513,1.0142938601,7.1000570206,0,1.0605857781,0,0,0,0,0
chr2:208841375-208842310(+),1.2856780257,2.0285877202,2.0285877202,0,0,0,0,0,0,0
chr7:45776386-45791245(-),0,0,0,1.3280223974,2.1211715561,0,0,0,0,0
chr7:100548281-100548447(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr6:18160114-18188233(+),0,2.0285877202,0,0,0,0,0,0,0,0
chrX:18593474-18606263(+),1.2856780257,4.0571754404,2.0285877202,0,0,0,0,0,0,0
chr1:29481208-29481422(-),3.857034077,1.0142938601,3.0428815803,1.3280223974,2.1211715561,0,0,0,0,0
chr18:43807689-43809830(-),0,0,0,0,0,0,0,0,0,12.1715263211
chr12:65132996-65133248(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr4:144464662-144465125(+),249.4215369767,245.459114142,224.1589430801,383.1344616413,164.3907955995,0,0,0,0,0
chr1:228491376-228492267(+),1.2856780257,0,0,1.9920335961,2.1211715561,0,0,0,0,0
chr4:83955795-83957304(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr5:65307877-65310553(+),2.5713560513,2.0285877202,0,10.624179179,3.1817573342,0,0,0,0,0
chr10:42527556-42530613(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr8:95758146-95758452(-),0,0,0,0,0,0,0,0,0,10.1429386009
chr18:63822364-63822763(-),0,0,0,0,0,0,0,0,6.0857631605,0
chr2:224985649-224985838(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr1:151611364-151655921(+),0,0,3.0428815803,0,0,0,0,0,0,0
chr2:123586027-123587082(-),0,0,0,0,0,0,0,6.0857631605,0,0
chrM:12370-12573(+),0,2.0285877202,0,0,0,0,0,0,2.0285877202,0
chr4:107092252-107133992(-),7.7140681539,11.157232461,9.1286447408,1.3280223974,9.5452720026,0,0,0,0,0
chr3:120779592-120779887(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr19:48596454-48597738(+),0,0,0,0,0,0,0,0,0,21.3001710619
chr13:51799349-51800515(-),0,0,0,0,0,0,0,0,0,26.3716403624
chr7:148456396-148481169(+),0,0,0,0,3.1817573342,0,0,0,0,0
chr2:100720371-100720710(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr11:51171602-51174166(-),0,0,0,0,0,0,0,0,0,13.1858201812
chr14:39648295-39648666(-),1.2856780257,2.0285877202,0,0,0,0,0,0,0,0
chr9:88292351-88327481(-),1.2856780257,0,1.0142938601,0,2.1211715561,0,0,0,0,0
chr13:104692246-104692397(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr11:108188100-108202764(+),0,0,0,1.3280223974,0,0,0,0,0,0
chr3:40033098-40035084(+),0,0,0,0,0,0,0,5.0714693005,0,0
chr2:200233328-200246543(-),1.2856780257,0,0,7.3041231855,3.1817573342,0,0,0,0,0
chr7:12309148-12309975(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr19:18778474-18780051(+),6.4283901283,6.0857631605,5.0714693005,0,1.0605857781,0,0,0,0,0
chr12:57073890-57077253(-),0,0,0,0,0,0,3.0428815803,0,0,0
chrY:21560726-21560923(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr9:2421355-2425682(-),0,0,0,0,0,0,0,4.0571754404,0,0
chr7:6532747-6533453(+),0,0,0,0,0,0,0,0,0,4.0571754404
chr3:28295222-28304871(+),0,0,0,1.9920335961,0,0,0,0,0,0
chr7:141936619-141939608(-),0,0,0,0,0,0,0,5.0714693005,0,0
chr12:98539771-98540961(-),0,0,0,0,0,0,0,0,2.0285877202,0
chr19:8153469-8154074(-),0,0,0,0,0,0,0,7.1000570206,0,0
chr5:139546950-139547387(+),1.2856780257,0,0,5.3120895895,0,0,0,0,0,0
chr7:117950757-117950918(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr11:65623455-65623618(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr12:9154174-9154336(+),0,0,0,0,0,0,0,0,0,15.2144079014
chr17:80828100-80869665(+),1.2856780257,2.0285877202,3.0428815803,0,0,0,0,0,0,0
chr7:92192505-92192840(+),0,0,0,0,0,0,0,0,0,23.3287587821
chr21:10712762-10713273(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr14:52936755-53011089(-),0,4.0571754404,0,0,0,0,0,0,0,0
chr12:3042584-3047451(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr17:17171199-17179478(-),0,0,0,1.9920335961,0,0,0,0,0,0
chr11:46333876-46334470(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr2:201876115-201888762(-),0,0,0,1.3280223974,0,0,0,0,0,0
chr16:47267458-47267656(-),0,0,0,0,0,0,4.0571754404,0,0,0
chr2:232099937-232127111(+),0,0,4.0571754404,0,0,0,0,0,0,0
chr17:57125044-57126754(-),2.5713560513,0,1.0142938601,0,0,0,0,0,0,0
chr15:80762559-80767564(+),0,0,0,0,3.1817573342,0,0,0,0,0
chr4:146791397-146813567(-),2.5713560513,4.0571754404,3.0428815803,7.9681343842,1.0605857781,0,0,0,0,0
chr6:40399453-40400870(-),3.857034077,9.1286447408,1.0142938601,0,0,0,0,0,0,0
chr7:131878821-131913228(-),0,0,0,3.3200559934,0,0,0,0,0,0
chr15:87333431-87337716(-),0,0,0,0,0,0,3.0428815803,0,0,0
chrY:13481342-13482160(-),0,0,0,0,0,0,0,8.1143508807,0,0
chr3:57832924-57851019(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr12:78360009-78415642(+),1.2856780257,3.0428815803,0,0,0,0,0,0,0,0
chr12:123265711-123273476(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr2:43804161-43818093(-),0,0,0,1.9920335961,0,0,0,0,0,0
chr20:32617575-32619410(+),2.5713560513,4.0571754404,1.0142938601,0,3.1817573342,0,0,0,0,0
chr7:61968697-61969718(+),0,0,0,0,0,0,1.0142938601,0,1.0142938601,0
chr7:158662546-158719734(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr18:66986675-66987002(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr7:95556054-95556737(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr20:58342241-58349545(+),3.857034077,3.0428815803,4.0571754404,6.6401119869,4.2423431122,0,0,0,0,0
chr10:7568417-7568708(+),0,0,0,0,0,0,0,0,3.0428815803,0
chr9:128099297-128099870(+),19.2851703848,13.1858201812,7.1000570206,6.6401119869,4.2423431122,0,0,0,0,0
chr13:101320833-101322823(-),0,0,2.0285877202,0,1.0605857781,0,0,0,0,0
chr1:89206671-89237562(+),0,0,1.0142938601,0,4.2423431122,0,0,0,0,0
chr12:109539707-109541416(+),0,4.0571754404,0,0,0,0,0,0,0,0
chr7:91816564-91820916(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr21:35954103-35954400(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr14:68947085-68947240(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr12:28458582-28544344(+),7.7140681539,14.2001140413,13.1858201812,9.9601679803,3.1817573342,0,1.0142938601,0,0,0
chr12:79404133-79404449(+),0,0,0,0,0,0,0,0,0,31.4431096628
chr2:32858943-32865477(+),2.5713560513,3.0428815803,0,0,0,0,0,0,0,0
chr4:52729603-52752804(+),5.1427121026,3.0428815803,3.0428815803,5.9761007882,3.1817573342,0,0,0,0,0
chr12:114684600-114684894(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr10:79358550-79358708(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr2:110583453-110585725(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr7:30363258-30395449(+),0,0,3.0428815803,0,0,0,0,0,0,0
chr22:43894115-43898637(-),0,0,3.0428815803,0,0,0,0,0,0,0
chr7:121011354-121023064(-),1.2856780257,1.0142938601,0,1.3280223974,0,0,0,0,0,0
chr13:31611127-31612110(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr12:19406874-19440490(+),0,4.0571754404,0,0,0,0,0,0,0,0
chr8:144669551-144669714(-),0,0,0,0,0,0,0,5.0714693005,0,0
chr14:97026986-97031551(-),0,0,0,4.6480783908,0,0,0,0,0,0
chr2:221689504-221735465(+),0,0,0,1.9920335961,0,0,0,0,0,0
chr5:68581164-68595954(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr17:28811232-28847039(+),0,0,0,0,3.1817573342,0,0,0,0,0
chr6:24405396-24418806(+),2.5713560513,1.0142938601,0,0,1.0605857781,0,0,0,0,0
chr9:133534399-133534686(+),0,0,0,0,0,0,0,0,5.0714693005,0
chr5:46076228-46076566(-),0,0,0,0,0,0,0,0,0,9.1286447408
chr1:50367605-50367835(-),0,0,0,0,0,0,2.0285877202,0,0,0
chrM:480-1709(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr11:90834310-90835391(-),0,0,0,0,0,0,0,0,0,6.0857631605
chr8:54896923-54915652(-),0,0,2.0285877202,0.6640111987,0,0,0,0,0,0
chr12:29886566-29886717(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr16:34678979-34679128(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr6:43023283-43024183(-),1.2856780257,2.0285877202,3.0428815803,0,1.0605857781,0,0,0,0,0
chr5:127450278-127477673(+),0,0,0,1.3280223974,0,0,0,0,0,0
chr8:134069301-134069917(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr2:233599865-233613792(+),0,2.0285877202,0,7.9681343842,0,0,0,0,0,0
chr7:111083452-111083617(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr9:110291259-110291453(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr1:213290659-213303232(+),1.2856780257,3.0428815803,4.0571754404,0,0,0,0,0,0,0
chr12:133624541-133625434(+),2.5713560513,2.0285877202,1.0142938601,0.6640111987,3.1817573342,0,0,0,0,0
chr15:56721284-56758486(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr21:31828057-31829013(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr13:42040959-42042974(+),5.1427121026,3.0428815803,2.0285877202,0,3.1817573342,0,0,0,0,0
chr19:6494525-6494714(-),0,1.0142938601,0,1.3280223974,0,0,0,0,0,0
chr4:177070958-177084444(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr6:76344423-76380436(+),2.5713560513,0,1.0142938601,0,1.0605857781,0,0,0,0,0
chr19:23316882-23318845(+),2.5713560513,0,0,0,3.1817573342,0,0,0,0,0
chr5:140275625-140276190(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr14:21627296-21633365(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr11:65602257-65602589(+),0,0,0,0,0,2.0285877202,0,0,0,0
chrY:58983898-58992778(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr17:65528918-65628354(+),2.5713560513,3.0428815803,0,0,1.0605857781,0,0,0,0,0
chr3:14731504-14744769(+),0,0,0,4.6480783908,0,0,0,0,0,0
chr14:62462594-62463260(+),0,0,1.0142938601,0.6640111987,2.1211715561,0,0,0,0,0
chr10:70152895-70154208(+),0,2.0285877202,0,0,0,0,0,0,0,0
chrM:6464-6613(-),0,0,0,0,0,0,0,0,2.0285877202,0
chr1:114157223-114165616(+),3.857034077,0,0,0,0,0,0,0,0,0
chr9:96700273-96700890(-),0,0,0,0,0,0,0,6.0857631605,0,0
chr1:180835640-180835816(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr7:8043538-8099878(-),3.857034077,1.0142938601,0,0,0,0,0,0,0,0
chr7:2178229-2179053(+),0,0,0,0,0,0,0,0,5.0714693005,0
chr2:40387905-40392124(-),0,0,0,9.2961567816,1.0605857781,0,0,0,0,0
chr4:3088666-3107163(+),0,0,0,5.9761007882,0,0,0,0,0,0
chr6:148780329-148795358(+),0,1.0142938601,0,2.6560447947,0,0,0,0,0,0
chr9:85788017-85788437(+),0,0,0,0,0,0,0,0,0,11.157232461
chr1:54266366-54298264(-),0,0,0,1.9920335961,0,0,0,0,0,0
chr7:57979897-57982783(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr2:2577681-2577837(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr6:69684655-69703854(+),2.5713560513,1.0142938601,0,0,2.1211715561,0,0,0,0,0
chr2:162728803-162738954(+),1.2856780257,1.0142938601,0,0,4.2423431122,0,0,0,0,0
chr6:56765219-56765419(-),0,0,0,7.9681343842,0,0,0,0,0,0
chr8:12367340-12367820(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr20:4372674-4372833(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr7:38126795-38133435(+),0,0,0,0,0,0,0,7.1000570206,0,0
chr4:167099176-167099441(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr3:113440642-113442942(-),0,0,0,6.6401119869,0,0,0,0,0,0
chr2:6768295-6768467(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr6:34631559-34631865(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:71872745-71873716(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr2:200298061-200298237(-),0,0,0,2.6560447947,0,0,0,0,0,0
chr12:66688517-66688669(+),0,0,0,0,0,0,4.0571754404,0,0,0
chr6:69640451-69685232(+),0,2.0285877202,3.0428815803,9.2961567816,0,0,0,0,0,0
chrX:110366305-110395675(+),0,0,2.0285877202,0,1.0605857781,0,0,0,0,0
chr2:136505837-136528305(+),1.2856780257,2.0285877202,2.0285877202,0,0,0,0,0,0,0
chr12:27132717-27143560(-),1.2856780257,0,4.0571754404,0,0,0,0,0,0,0
chr14:68151732-68157138(-),1.2856780257,2.0285877202,4.0571754404,0,2.1211715561,0,0,0,0,0
chr7:137304570-137374748(-),1.2856780257,0,0,3.9840671921,0,0,0,0,0,0
chr7:35006506-35058208(-),1.2856780257,2.0285877202,0,0,0,0,0,0,0,0
chr6:89675076-89680881(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr1:198885204-198885462(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr12:121682376-121686537(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr3:33618828-33619001(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr9:125832629-125839041(+),0,0,0,0,3.1817573342,0,0,0,0,0
chr21:46548317-46554747(+),14.1424582822,17.2429956215,14.2001140413,7.3041231855,12.7270293367,0,0,0,0,0
chr5:86627165-86633908(+),0,2.0285877202,1.0142938601,5.9761007882,5.3029288903,0,0,0,0,0
chr11:66545302-66545895(-),0,0,0,0,0,3.0428815803,0,0,0,0
chr14:63447590-63483672(-),0,2.0285877202,3.0428815803,0,4.2423431122,0,0,0,0,0
chr19:27734485-27740258(+),0,0,0,0,0,0,2.0285877202,0,0,0
chrM:502-4503(+),0,0,0,0,0,0,0,0,0,8.1143508807
chr5:80419461-80476100(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr1:63021496-63085664(-),0,0,0,5.3120895895,0,0,0,0,0,0
chr3:183515711-183516777(-),0,0,1.0142938601,1.3280223974,0,0,0,0,0,0
chr9:119737487-119802244(-),0,0,3.0428815803,0,0,0,0,0,0,0
chr4:129112388-129112537(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr4:48608455-48611084(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr8:20706351-20706514(-),0,0,0,0,0,3.0428815803,0,0,0,0
chr9:119976637-119977021(-),0,1.0142938601,3.0428815803,0,0,0,0,0,0,0
chrY:13464932-13479648(+),0,0,0,0,0,7.1000570206,10.1429386009,1.0142938601,3.0428815803,0
chr21:35138179-35140132(+),2.5713560513,0,1.0142938601,0,1.0605857781,0,0,0,0,0
chr7:138957068-138958820(+),0,2.0285877202,0,0,1.0605857781,0,0,0,0,0
chr17:18689159-18689336(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr9:115030329-115038293(-),3.857034077,3.0428815803,0,0,0,0,0,0,0,0
chr18:30817202-30817710(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr3:169977757-169993075(+),0,0,0,3.9840671921,0,0,0,0,0,0
chr14:23375404-23380612(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr16:20871370-20873965(-),0,1.0142938601,0,1.9920335961,2.1211715561,0,0,0,0,0
chr14:32559708-32586493(+),6.4283901283,4.0571754404,10.1429386009,3.3200559934,2.1211715561,0,0,0,0,0
chr4:2986240-3024178(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr7:5751392-5770448(-),1.2856780257,0,3.0428815803,0,1.0605857781,0,0,0,0,0
chr17:74283273-74286158(-),1.2856780257,0,5.0714693005,3.3200559934,3.1817573342,0,0,0,0,0
chr1:21091870-21100103(-),1.2856780257,4.0571754404,2.0285877202,8.6321455829,1.0605857781,0,0,0,0,0
chr14:102891316-102891628(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr17:42936448-42937911(-),3.857034077,0,0,0,0,0,0,0,0,0
chr2:160194078-160252345(-),1.2856780257,2.0285877202,0,0,1.0605857781,0,0,0,0,0
chr8:69103957-69104760(+),0,0,0,7.9681343842,0,0,0,0,0,0
chrX:117530933-117532433(+),5.1427121026,0,1.0142938601,0,0,0,0,0,0,0
chr14:32716767-32717180(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:14741936-14751348(-),3.857034077,1.0142938601,2.0285877202,7.3041231855,3.1817573342,0,0,0,0,0
chr9:111843119-111849622(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr17:31149430-31149627(-),0,0,0,0,0,0,0,4.0571754404,0,0
chr16:46711227-46713068(-),0,0,0,3.9840671921,0,0,0,0,0,0
chr16:33237216-33238021(+),0,0,0,0,0,0,0,0,0,2.0285877202
chr5:178312615-178358327(+),0,5.0714693005,0,0,0,0,0,0,0,0
chr6:58778855-58779191(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:166755196-166758420(-),0,3.0428815803,0,0,1.0605857781,0,0,0,0,0
chrM:5303-8436(+),0,0,0,0,0,2.0285877202,10.1429386009,0,9.1286447408,67.9576886261
chr19:27735195-27735534(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr14:92402676-92402979(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:42094420-42094618(-),1.2856780257,1.0142938601,1.0142938601,0,6.3635146684,0,0,0,0,0
chr12:123270266-123276668(+),2.5713560513,4.0571754404,1.0142938601,0,4.2423431122,0,0,0,0,0
chr2:25211055-25211226(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:762085-762245(-),0,0,0,0,0,0,0,0,0,11.157232461
chr7:137237115-137304686(-),2.5713560513,2.0285877202,2.0285877202,0,1.0605857781,0,0,0,0,0
chrM:742-961(-),1.2856780257,0,0,1.3280223974,0,0,0,0,0,0
chr12:19626182-19653155(+),6.4283901283,4.0571754404,3.0428815803,0,2.1211715561,0,0,0,0,0
chr7:127484377-127569382(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr3:171969050-172028671(+),0,1.0142938601,2.0285877202,0.6640111987,1.0605857781,0,0,0,0,0
chr7:86415577-86416432(+),0,2.0285877202,2.0285877202,3.3200559934,0,0,0,0,0,0
chr8:68211444-68213615(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr14:78569413-78569568(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:1756836-1770677(-),0,3.0428815803,4.0571754404,1.9920335961,1.0605857781,0,0,0,0,0
chr3:69037420-69038168(-),0,0,0,1.9920335961,0,0,0,0,0,0
chr11:36631631-36669705(+),0,0,1.0142938601,7.3041231855,0,0,0,0,0,0
chr7:86223627-86226365(+),7.7140681539,0,0,0,0,0,0,0,0,0
chr19:24614904-24629549(-),0,0,0,0,0,0,2.0285877202,0,0,0
chrM:11958-13852(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr9:131565529-131566398(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr1:237666589-237675091(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr7:77378741-77394949(+),0,1.0142938601,2.0285877202,0,0,0,0,0,0,0
chr2:162207497-162207652(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:52652904-52653213(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:181777163-181777462(+),0,0,0,0,0,0,0,0,0,15.2144079014
chr15:99326217-99327069(+),0,0,0,3.9840671921,0,0,0,0,0,0
chr21:24561350-24561600(-),0,0,0,0,0,0,0,0,0,20.2858772018
chr17:74154410-74155604(-),0,0,0,0,0,0,0,0,6.0857631605,0
chr1:66942216-66943497(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:93964516-93979140(+),8.9997461796,1.0142938601,6.0857631605,0,6.3635146684,0,0,0,0,0
chr10:24508555-24508838(+),0,2.0285877202,0,0,1.0605857781,0,0,0,0,0
chr16:50383934-50402209(-),0,0,0,0,3.1817573342,0,0,0,0,0
chr19:58699351-58713140(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr14:90871519-90871769(+),0,0,0,3.9840671921,0,0,0,0,0,0
chr14:29415782-29417834(+),0,0,0,0,0,0,0,4.0571754404,0,0
chr12:100048845-100103776(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr1:39696854-39723700(+),0,0,2.0285877202,0,0,0,0,0,0,0
chrM:14370-14569(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:91820505-91820689(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr7:39891354-39891522(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr7:138921751-138982784(+),1.2856780257,0,0,0,5.3029288903,0,0,0,0,0
chr1:236746036-236751343(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr2:120417084-120418495(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr22:25771780-25771975(-),0,3.0428815803,3.0428815803,0,2.1211715561,0,0,0,0,0
